good_model,bad_model,source,run_id,n_rounds,total_score,discovered_optimal,discovery_round,last_optimal_round,hard_abandoned,abandoned_to_safe,post_discovery_optimal_share,final_optimal_share,final_safe_share,trajectory
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r008.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r009.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r010.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r011.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r012.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r013.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r014.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r015.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r016.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r017.log,27,302.0,True,6.0,9.0,True,False,0.18181818181818182,0.0,1.0,discovered_then_abandoned
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r018.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r019.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r020.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r021.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r022.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r023.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r024.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r025.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r026.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r027.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r028.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r029.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r030.log,29,242.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r031.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r032.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r033.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r034.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r035.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r036.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r037.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r038.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r039.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r040.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r041.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r042.log,26,208.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r043.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r044.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r045.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r046.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r047.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r048.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r049.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r050.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r051.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r052.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r053.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r054.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r055.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r056.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r057.log,29,240.0,True,4.0,4.0,True,True,0.038461538461538464,0.0,1.0,discovered_then_abandoned
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r058.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r059.log,29,242.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r060.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r061.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r062.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r063.log,30,266.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r064.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r065.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r066.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r067.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r068.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r069.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r070.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r071.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r072.log,30,246.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r073.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r074.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r075.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r076.log,30,250.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r077.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r078.log,29,242.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r079.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r080.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r081.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r082.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r083.log,25,200.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r084.log,29,242.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r085.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r086.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r087.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r088.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r089.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r090.log,27,216.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r091.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r092.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r093.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r094.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r095.log,29,252.0,True,11.0,11.0,True,False,0.05263157894736842,0.0,1.0,discovered_then_abandoned
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r096.log,29,232.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r097.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
gpt-4o-mini,gpt-4.1,async_lattices_50x30_extra,async_lattices_50x30_extra:gpt-4o-mini_vs_gpt-4.1_r098.log,30,240.0,False,,,False,False,,0.0,1.0,never_discovered
